City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
Sabang,5.89,95.32,81.66,76,100,13.29,ID,1609359142
Jiwani,25.05,61.74,65.57,37,32,10.69,PK,1609359142
Valdivia,-39.81,-73.25,64.4,55,75,11.41,CL,1609358979
Labuhan,-6.88,112.21,75.94,90,100,9.37,ID,1609359142
Necochea,-38.55,-58.74,64.99,70,34,32.12,AR,1609359073
Maceió,-9.67,-35.74,82.4,65,40,9.17,BR,1609359142
Boden,65.83,21.69,23.0,92,99,8.05,SE,1609359143
Kungurtug,50.6,97.52,-9.78,76,100,0.45,RU,1609359143
Kindu,-2.95,25.95,70.36,92,100,0.96,CD,1609359143
Etchojoa,26.92,-109.63,66.99,40,0,8.99,MX,1609359143
Kruisfontein,-34.0,24.73,66.0,82,0,1.01,ZA,1609359143
Havøysund,71.0,24.66,32.0,88,0,9.17,NO,1609359143
Collie,-33.37,116.15,72.09,46,0,10.67,AU,1609359143
Kumbo,6.2,10.67,64.58,39,60,4.99,CM,1609359143
Beipiao,41.79,120.78,-0.02,75,0,4.5,CN,1609359144
Bairiki Village,1.33,172.98,80.6,78,40,18.34,KI,1609359144
Bereda,43.27,-7.54,45.0,100,100,10.0,ES,1609359144
Cururupu,-1.83,-44.87,80.58,80,99,5.1,BR,1609359144
Ardmore,34.17,-97.14,39.2,93,90,10.29,US,1609359144
Karratha,-20.74,116.85,85.75,70,2,8.01,AU,1609359144
Bom Jesus,-9.07,-44.36,92.16,35,9,4.92,BR,1609359144
Yangi Marg`ilon,40.43,71.72,28.4,79,90,2.24,UZ,1609358985
Lalibela,12.03,39.03,57.24,68,0,4.54,ET,1609359145
Puerto Nariño,-3.77,-70.38,87.8,66,75,2.89,CO,1609359145
Norfolk,42.17,-71.25,37.99,32,1,9.17,US,1609359145
Lhokseumawe,5.18,97.15,76.82,78,99,3.74,ID,1609358944
Deputatsky,69.3,139.9,-23.12,88,25,4.16,RU,1609359145
Menongue,-14.66,17.69,64.54,95,100,4.99,AO,1609359145
Abhā,18.22,42.51,59.0,67,0,6.93,SA,1609359145
São Filipe,14.9,-24.5,74.84,77,64,9.82,CV,1609359082
Pilāni,28.37,75.6,38.46,74,4,0.43,IN,1609358885
Almuñécar,36.73,-3.69,51.01,46,0,11.63,ES,1609359146
Flinders,-34.58,150.86,66.0,88,100,1.01,AU,1609359146
Verkhnevilyuysk,63.45,120.32,-11.0,88,100,8.9,RU,1609359063
Paciran,-6.88,112.38,75.78,90,100,10.09,ID,1609359146
Bambous Virieux,-20.34,57.76,78.01,83,40,13.87,MU,1609359056
Cavalcante,-13.8,-47.46,81.88,59,36,2.8,BR,1609359146
Kapuskasing,49.42,-82.43,24.8,92,90,4.7,CA,1609359146
Plettenberg Bay,-34.05,23.37,65.62,78,17,3.09,ZA,1609359146
Muscat,23.61,58.59,66.2,52,0,4.7,OM,1609359147
Ust-Kuyga,70.02,135.6,-17.68,87,99,1.72,RU,1609359147
Río Cuarto,-33.13,-64.35,77.0,22,0,16.11,AR,1609359147
Batagay-Alyta,67.8,130.41,-15.72,83,98,4.72,RU,1609359147
Kaeng Khoi,14.59,101.0,75.0,66,100,11.99,TH,1609359147
Auki,-8.77,160.7,78.37,83,45,4.09,SB,1609359131
Jackson,42.42,-122.83,44.01,74,90,5.82,US,1609358880
Xingtai,37.06,114.49,16.92,57,0,3.65,CN,1609359147
Tilichiki,60.47,166.1,2.03,95,96,14.38,RU,1609359147
Lodja,-3.48,23.43,70.9,94,100,0.87,CD,1609359148
Weihai,37.5,122.11,27.03,92,100,20.89,CN,1609359148
Pangody,65.85,74.49,-15.84,89,94,6.76,RU,1609359148
Aden,12.78,45.04,76.77,75,1,17.31,YE,1609358981
Kendari,-3.94,122.5,75.2,90,100,3.36,ID,1609359148
Point Pleasant,40.08,-74.07,44.01,56,100,3.0,US,1609359148
Elk River,45.3,-93.57,24.01,76,100,1.01,US,1609359149
Natal,-5.79,-35.21,86.0,70,40,16.11,BR,1609359038
Ferme-Neuve,46.7,-75.45,23.0,92,100,8.05,CA,1609359149
Zuwārah,32.93,12.08,58.75,51,0,12.24,LY,1609359149
Vilyuysk,63.76,121.62,-9.96,88,100,8.9,RU,1609359149
Pundaguitan,6.37,126.17,81.97,75,100,6.2,PH,1609359149
Bowen,-20.02,148.23,73.4,94,90,5.82,AU,1609359149
Santa Marta,11.24,-74.2,88.0,61,58,8.01,CO,1609358980
Borbon,10.84,124.03,78.8,88,75,4.7,PH,1609359149
Dingle,11.0,122.67,76.71,88,99,7.29,PH,1609359150
Khani,41.96,42.96,50.0,43,0,17.22,GE,1609359150
Abu Kamal,34.45,40.92,50.34,46,0,1.36,SY,1609359150
Inhambane,-23.86,35.38,82.4,83,20,9.48,MZ,1609359150
Ivanjica,43.58,20.23,51.8,71,40,3.36,RS,1609359150
North Platte,41.12,-100.77,28.0,63,1,9.17,US,1609359150
Juneau,58.3,-134.42,35.6,93,75,4.7,US,1609358994
Caucayá,-0.19,-74.78,90.81,48,87,3.47,CO,1609359150
Bend,44.06,-121.32,39.0,70,75,23.04,US,1609359151
Shenjiamen,29.96,122.3,29.07,92,0,28.43,CN,1609359151
Narón,43.52,-8.15,51.01,85,93,15.3,ES,1609359151
Arequipa,-16.4,-71.53,62.6,63,75,13.87,PE,1609358859
Monrovia,6.3,-10.8,80.74,81,56,8.32,LR,1609359151
St. Pete Beach,27.73,-82.74,75.99,73,90,5.82,US,1609359068
Marrakesh,31.63,-8.01,53.6,58,20,3.36,MA,1609359151
Vostok,46.49,135.88,-16.04,85,100,5.37,RU,1609359151
Mwinilunga,-11.74,24.43,62.51,95,100,4.07,ZM,1609359152
Verkh-Usugli,52.7,115.17,-12.37,83,0,3.67,RU,1609359152
Kirkenær,60.46,12.06,32.0,98,75,8.05,NO,1609359152
Bonthe,7.53,-12.51,80.28,79,83,7.61,SL,1609359010
Anloga,5.79,0.9,84.2,79,20,8.05,GH,1609359152
Tomaszów Lubelski,50.45,23.42,39.99,98,99,7.18,PL,1609359152
Mathbaria,22.29,89.96,60.89,67,0,4.85,BD,1609359152
Plouzané,48.38,-4.62,46.4,87,100,9.17,FR,1609359152
Zeya,53.75,127.27,-20.09,78,94,3.36,RU,1609359153
Rockport,28.02,-97.05,78.8,78,75,10.29,US,1609358916
Nuevitas,21.55,-77.26,80.6,65,40,19.46,CU,1609359153
Raudeberg,61.99,5.14,37.99,86,100,2.19,NO,1609359153
Cibitoke Province,-2.88,29.25,64.47,79,100,3.85,BI,1609359153
Nokaneng,-19.67,22.27,80.53,56,16,3.24,BW,1609359153
Pergamino,-33.89,-60.57,87.71,11,0,18.3,AR,1609358881
Mezhdurechensk,53.69,88.06,10.4,94,100,3.58,RU,1609359153
Kutum,14.2,24.67,63.88,29,0,6.69,SD,1609359153
San Patricio,28.02,-97.52,78.01,69,90,21.92,US,1609359153
Rottenmann,47.52,14.35,34.0,94,100,1.12,AT,1609359153
Pangnirtung,66.15,-65.71,12.2,56,75,12.75,CA,1609359141
Nelson Bay,-32.72,152.15,71.01,94,90,10.29,AU,1609359154
Nantucket,41.28,-70.1,41.0,60,1,14.99,US,1609358864
Benguela,-12.58,13.41,76.78,79,100,4.68,AO,1609359073
Tokmak,47.25,35.71,40.57,76,100,13.94,UA,1609359154
Pekan,3.48,103.4,75.2,88,20,2.24,MY,1609359154
Chicama,-7.84,-79.15,69.8,83,75,9.17,PE,1609359154
Beloha,-25.17,45.05,80.24,46,0,10.92,MG,1609359154
Safford,32.83,-109.71,48.2,36,1,4.7,US,1609359069
Yārāda,17.65,83.27,68.0,94,0,23.04,IN,1609359154
Upata,8.01,-62.4,75.0,89,100,1.99,VE,1609359155
Deep River,46.1,-77.5,24.8,85,90,2.24,CA,1609359155
Porirua,-41.13,174.85,63.0,64,11,3.0,NZ,1609358939
Coyhaique,-45.58,-72.07,55.4,54,90,10.29,CL,1609359155
Selfoss,63.93,-21.0,23.0,73,0,3.36,IS,1609359155
Liuzhou,24.31,109.39,39.38,61,28,16.93,CN,1609359155
Tombouctou,20.0,-3.0,73.44,21,11,4.03,ML,1609359155
Mayumba,-3.43,10.66,77.95,90,100,4.79,GA,1609359155
Usinsk,65.99,57.53,-25.76,83,0,6.15,RU,1609359155
Dicabisagan,17.08,122.42,72.84,87,100,19.33,PH,1609359155
Taksimo,56.34,114.88,-20.09,77,49,4.18,RU,1609359156
Si Satchanalai,17.52,99.76,66.99,99,18,0.65,TH,1609359156
Pompéu,-19.22,-44.94,77.61,83,100,0.89,BR,1609359156
Beira,-19.84,34.84,84.2,83,75,17.22,MZ,1609359156
Dosso,13.05,3.19,76.75,18,17,9.8,NE,1609359156
Murchison,-41.8,172.33,63.0,66,90,0.85,NZ,1609359157
Choix,26.71,-108.32,66.96,27,0,5.99,MX,1609359157
Sarh,9.14,18.39,84.2,35,0,3.02,TD,1609359157
Berlevåg,70.86,29.09,28.4,54,0,3.36,NO,1609359157
Kumul,42.8,93.45,13.55,70,0,3.04,CN,1609359157
Lawrenceburg,38.04,-84.9,59.0,62,90,13.87,US,1609359157
Denizli Province,37.84,29.07,44.6,81,40,3.0,TR,1609359157
Vytegra,61.01,36.45,29.07,98,100,8.57,RU,1609359157
Yuxia,34.06,108.63,24.01,78,0,2.24,CN,1609359023
Shimoda,34.67,138.95,41.43,61,0,22.17,JP,1609359158
Manta,-0.95,-80.73,82.4,65,75,12.75,EC,1609359158
María Chiquita,9.44,-79.76,81.0,80,28,8.99,PA,1609359158
Challapata,-18.9,-66.77,61.25,42,98,3.67,BO,1609359158
Harper,4.38,-7.72,79.97,81,30,7.11,LR,1609359021
Tynda,55.17,124.72,-29.4,80,68,4.85,RU,1609359158
Algiers,36.75,3.04,44.6,81,40,3.36,DZ,1609359158
El Salvador,13.83,-88.92,87.8,61,0,2.24,SV,1609358992
Ivolginsk,51.75,107.28,-25.6,74,23,5.14,RU,1609359158
Basoko,1.24,23.62,74.34,87,30,4.36,CD,1609359158
Coroico,-16.19,-67.73,59.0,47,75,11.41,BO,1609359159
Vikhorevka,56.12,101.16,-18.0,75,96,2.24,RU,1609359159
Tateyama,34.98,139.87,37.4,37,20,23.04,JP,1609359159
Elizabeth City,36.29,-76.25,55.99,66,1,4.7,US,1609359079
Salinópolis,-0.61,-47.36,83.52,69,82,10.13,BR,1609359159
Fort Nelson,58.81,-122.7,1.4,91,75,4.7,CA,1609359045
Praia da Vitória,38.73,-27.07,57.2,82,20,17.58,PT,1609359159
Ruteng,-8.61,120.47,63.68,100,98,2.37,ID,1609359159
São Félix do Xingu,-6.64,-51.99,89.1,54,70,2.71,BR,1609359159
Peruíbe,-24.32,-47.0,84.87,67,73,8.23,BR,1609359159
Sechura,-5.56,-80.82,79.16,58,54,15.93,PE,1609359112
Kavieng,-2.57,150.8,81.34,75,100,1.36,PG,1609359159
Kontagora,10.4,5.47,79.56,23,99,4.45,NG,1609359160
Zabul Province,32.25,67.25,31.69,66,0,5.21,AF,1609359160
Methóni,36.82,21.7,61.0,67,0,3.36,GR,1609359160
Liverpool,53.41,-2.98,35.6,93,20,3.36,GB,1609358925
Tolaga Bay,-38.37,178.3,58.12,86,93,8.84,NZ,1609359160
Funtua,11.52,7.31,72.37,27,100,8.81,NG,1609359161
Valparaíso,-33.04,-71.63,86.0,32,0,16.11,CL,1609359161
Brufut,13.38,-16.75,80.6,65,0,11.41,GM,1609359161
Oyem,1.6,11.58,71.22,87,96,3.38,GA,1609359161
Longuenesse,50.73,2.24,37.99,94,99,1.99,FR,1609359161
Najrān,17.49,44.13,60.8,55,0,3.36,SA,1609359161
Vila Franca do Campo,37.72,-25.43,55.4,82,20,10.29,PT,1609359161
Sines Municipality,37.96,-8.87,51.01,73,66,1.99,PT,1609359161
